Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?, WZ Level Crossing   , WZ IRJ , WZ Turnout , WZ Bridge , Asset Warning Zone? ,GBFI Max Avg,GBFI Avg of Avg,# Reasonably Fouled,# Fouled,# Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1 (Count),DTF S2 (Count),DTF S3 (Count),DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-EML-S-04004-E-04005-MAINLINE,400.40000000002254,400.50000000002257,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,12.6,10.71904761904762,0,0,0,No,0.2556000000000003,No,No,0.0,No,0,0,0,0,2,18.48,0.3696,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04005-E-04006-MAINLINE,400.50000000002257,400.6000000000226,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,11.2,10.323809523809524,0,0,0,No,0.23809999999999998,Yes,No,0.0,No,0,0,0,0,2,18.48,0.3696,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04006-E-04007-MAINLINE,400.6000000000226,400.7000000000226,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.3,11.514285714285714,0,0,0,No,0.23169999999999996,Yes,No,0.0,No,0,0,0,0,2,21.087,0.42174,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,133.0,200.0
CHAIN-EML-S-04007-E-04008-MAINLINE,400.7000000000226,400.80000000002264,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,16.9,12.509523809523811,0,0,0,No,0.24560000000000032,Yes,No,0.0,No,0,0,0,0,2,21.087,0.42174,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,133.0,200.0
CHAIN-EML-S-04008-E-04009-MAINLINE,400.80000000002264,400.90000000002266,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,11.861904761904762,0,0,0,No,0.22159999999999996,Yes,No,0.0,No,0,0,0,0,2,19.719,0.39438,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04009-E-04010-MAINLINE,400.90000000002266,401.0000000000227,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,14.5,11.552380952380954,0,0,0,No,0.20060000000000006,Yes,No,0.0,No,0,0,0,0,2,16.6845,0.33369,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04010-E-04011-MAINLINE,401.0000000000227,401.1000000000227,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,8.742857142857142,0,0,0,No,0.17579999999999973,Yes,No,0.0,No,0,0,0,0,2,18.4155,0.36831,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04011-E-04012-MAINLINE,401.1000000000227,401.2000000000227,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.3,10.71904761904762,0,0,0,No,0.19620000000000026,Yes,No,0.0,No,0,0,0,0,2,21.669,0.43338,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,134.0,200.0
CHAIN-EML-S-04012-E-04013-MAINLINE,401.2000000000227,401.30000000002275,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,14.6,11.766666666666666,0,0,0,No,0.21269999999999994,Yes,No,0.0,No,0,0,0,0,2,21.669,0.43338,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,134.0,200.0
CHAIN-EML-S-04013-E-04014-MAINLINE,401.30000000002275,401.40000000002277,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,12.6,11.219047619047618,0,0,0,No,0.2315000000000002,Yes,No,0.0,No,0,0,0,0,2,18.6885,0.37377000000000005,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04014-E-04015-MAINLINE,401.40000000002277,401.5000000000228,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,11.7,10.59047619047619,0,0,0,No,0.24620000000000014,Yes,No,0.0,No,0,0,0,0,2,20.9205,0.41841,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,135.0,200.0
CHAIN-EML-S-04015-E-04016-MAINLINE,401.5000000000228,401.6000000000228,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,11.0,10.3,0,0,0,No,0.23810000000000003,Yes,No,0.0,No,0,0,0,0,2,20.9205,0.41841,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,135.0,200.0
CHAIN-EML-S-04016-E-04017-MAINLINE,401.6000000000228,401.70000000002284,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,11.542857142857144,0,0,0,No,0.26959999999999995,No,No,0.0,No,0,0,0,0,2,19.536,0.39072,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04017-E-04018-MAINLINE,401.70000000002284,401.80000000002286,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,14.3,12.004761904761905,0,0,0,No,0.2220999999999998,Yes,No,0.0,No,0,0,0,0,2,19.536,0.39072,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04018-E-04019-MAINLINE,401.80000000002286,401.9000000000229,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,11.8,10.576190476190474,0,0,0,No,0.27720000000000034,No,No,0.0,No,0,0,0,0,2,32.3085,0.64617,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,136.0,200.0
CHAIN-EML-S-04019-E-04020-MAINLINE,401.9000000000229,402.0000000000229,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,12.1,10.80952380952381,0,0,0,No,0.25640000000000024,No,No,0.0,No,0,0,0,0,2,32.3085,0.64617,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,136.0,200.0
CHAIN-EML-S-04020-E-04021-MAINLINE,402.0000000000229,402.10000000002293,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,13.1,10.738095238095237,0,0,0,No,0.23239999999999994,Yes,No,0.0,No,0,0,0,0,2,19.41,0.3882,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04021-E-04022-MAINLINE,402.10000000002293,402.20000000002295,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,11.5,10.466666666666665,0,0,0,No,0.2510999999999999,No,No,0.0,No,0,0,0,0,2,18.7605,0.37521,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04022-E-04023-MAINLINE,402.20000000002295,402.300000000023,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,14.5,11.152380952380954,0,0,0,No,0.2298,Yes,No,0.0,No,0,0,0,0,2,15.9885,0.31977,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04023-E-04024-MAINLINE,402.300000000023,402.400000000023,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,12.6,11.12857142857143,0,0,0,No,0.22249999999999986,Yes,No,0.0,No,0,0,0,0,2,17.5155,0.35031,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04024-E-04025-MAINLINE,402.400000000023,402.500000000023,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.9,11.28095238095238,0,0,0,No,0.19860000000000022,Yes,No,0.0,No,0,0,0,0,2,17.5155,0.35031,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04025-E-04026-MAINLINE,402.500000000023,402.60000000002304,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,12.8,11.30952380952381,0,0,0,No,0.25380000000000025,No,No,0.0,No,0,0,0,0,2,16.941,0.33881999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04026-E-04027-MAINLINE,402.60000000002304,402.70000000002307,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,11.185714285714285,0,0,0,No,0.26130000000000025,No,No,0.0,No,0,0,0,0,2,24.6405,0.49280999999999997,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,137.0,200.0
CHAIN-EML-S-04027-E-04028-MAINLINE,402.70000000002307,402.8000000000231,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.6,11.019047619047617,0,0,0,No,0.22359999999999985,Yes,No,0.0,No,0,0,0,0,2,24.6405,0.49280999999999997,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,137.0,200.0
CHAIN-EML-S-04028-E-04029-MAINLINE,402.8000000000231,402.9000000000231,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.6,11.285714285714286,0,0,0,No,0.19050000000000006,Yes,No,0.0,No,0,0,0,0,2,18.9825,0.37965000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04029-E-04030-MAINLINE,402.9000000000231,403.00000000002314,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.2,11.623809523809522,0,0,0,No,0.1928999999999999,Yes,No,0.0,No,0,0,0,0,2,17.3475,0.34695,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04030-E-04031-MAINLINE,403.00000000002314,403.10000000002316,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.0,7.104761904761904,0,0,0,No,0.1768000000000003,Yes,No,0.0,No,0,0,0,0,2,20.775,0.4155,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,138.0,200.0
CHAIN-EML-S-04031-E-04032-MAINLINE,403.10000000002316,403.2000000000232,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.0,7.814285714285715,0,0,0,No,0.1873999999999999,Yes,No,0.0,No,0,0,0,0,2,20.775,0.4155,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,138.0,200.0
CHAIN-EML-S-04032-E-04033-MAINLINE,403.2000000000232,403.3000000000232,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.6,10.761904761904765,0,0,0,No,0.2458000000000003,Yes,No,0.0,No,0,0,0,0,2,19.1565,0.38313,Stable,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04033-E-04034-MAINLINE,403.3000000000232,403.4000000000232,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.4,10.09047619047619,0,0,0,No,0.2431000000000001,Yes,No,0.0,No,0,0,0,0,2,19.1565,0.38313,Rising,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04034-E-04035-MAINLINE,403.4000000000232,403.50000000002325,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.4,10.923809523809524,0,0,0,No,0.22249999999999992,Yes,No,0.0,No,0,0,0,0,2,20.64,0.4128,Rising,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,139.0,200.0
CHAIN-EML-S-04035-E-04036-MAINLINE,403.50000000002325,403.6000000000233,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,11.466666666666665,0,0,0,No,0.20910000000000034,Yes,No,0.0,No,0,0,0,0,2,20.949,0.41898,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,139.0,200.0
CHAIN-EML-S-04036-E-04037-MAINLINE,403.6000000000233,403.7000000000233,TBA,Future,,Tangent,0,2,0,0,Yes,0,0,0,0,No,48.6,15.319047619047621,3,0,1,Yes,0.19190000000000007,Yes,No,0.0,No,0,0,0,0,2,20.949,0.56394,,Poor,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04037-E-04038-MAINLINE,403.7000000000233,403.8000000000233,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,12.7,11.361904761904762,0,0,0,No,0.18500000000000016,Yes,No,0.0,No,0,0,0,0,2,21.0,0.42,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,140.0,200.0
CHAIN-EML-S-04038-E-04039-MAINLINE,403.8000000000233,403.90000000002334,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,11.728571428571431,0,0,0,No,0.2084999999999999,Yes,No,0.0,No,0,0,0,0,2,21.0,0.42,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,140.0,200.0
CHAIN-EML-S-04039-E-04040-MAINLINE,403.90000000002334,404.00000000002336,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.3,12.319047619047621,0,0,0,No,0.2290999999999997,Yes,No,0.0,No,0,0,0,0,2,18.2925,0.36585,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04040-E-04041-MAINLINE,404.00000000002336,404.1000000000234,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,12.5,10.995238095238095,0,0,0,No,0.20279999999999954,Yes,No,0.0,No,0,0,0,0,2,18.2925,0.36585,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04041-E-04042-MAINLINE,404.1000000000234,404.2000000000234,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.8,10.609523809523811,0,0,0,No,0.23850000000000043,Yes,No,0.0,No,0,0,0,0,2,16.905,0.3381,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04042-E-04043-MAINLINE,404.2000000000234,404.30000000002343,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.3,10.109523809523811,0,0,0,No,0.24010000000000037,Yes,No,0.0,No,0,0,0,0,2,18.945,0.3789,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04043-E-04044-MAINLINE,404.30000000002343,404.40000000002345,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.4,10.366666666666669,0,0,0,No,0.2081,Yes,No,0.0,No,0,0,0,0,2,18.945,0.3789,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04044-E-04045-MAINLINE,404.40000000002345,404.5000000000235,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,16.0,11.880952380952381,0,0,0,No,0.22129999999999977,Yes,No,0.0,No,0,0,0,0,2,20.3475,0.40695,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04045-E-04046-MAINLINE,404.5000000000235,404.6000000000235,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,25.5,12.080952380952382,1,0,0,Yes,0.26279999999999976,No,No,0.0,No,0,0,0,0,2,22.9125,0.45825000000000005,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04046-E-04047-MAINLINE,404.6000000000235,404.7000000000235,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.6,11.109523809523811,0,0,0,No,0.24380000000000018,Yes,No,0.0,No,0,0,0,0,2,23.2155,0.46431,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04047-E-04048-MAINLINE,404.7000000000235,404.80000000002354,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.4,11.376190476190477,0,0,0,No,0.18989999999999996,Yes,No,0.0,No,0,0,0,0,2,23.2155,0.46431,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04048-E-04049-MAINLINE,404.80000000002354,404.90000000002357,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,14.0,11.90952380952381,0,0,0,No,0.21269999999999983,Yes,No,0.0,No,0,0,0,0,2,22.5525,0.45104999999999995,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04049-E-04050-MAINLINE,404.90000000002357,405.0000000000236,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,13.7,12.123809523809525,0,0,0,No,0.19490000000000002,Yes,No,0.0,No,0,0,0,0,2,27.2325,0.5446500000000001,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04050-E-04051-MAINLINE,405.0000000000236,405.1000000000236,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,14.0,11.685714285714289,0,0,0,No,0.2022999999999998,Yes,No,0.0,No,0,0,0,0,2,27.2325,0.5446500000000001,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04051-E-04052-MAINLINE,405.1000000000236,405.20000000002364,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,15.0,11.495238095238097,0,0,0,No,0.2519000000000002,No,No,0.0,No,0,0,0,0,2,26.871,0.53742,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04052-E-04053-MAINLINE,405.20000000002364,405.30000000002366,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,13.2,11.285714285714286,0,0,0,No,0.2530000000000003,No,No,0.0,No,0,0,0,0,2,23.682,0.47363999999999995,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04053-E-04054-MAINLINE,405.30000000002366,405.4000000000237,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,14.5,11.204761904761902,0,0,0,No,0.2465999999999997,Yes,No,0.0,No,0,0,0,0,2,23.547,0.47094,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04054-E-04055-MAINLINE,405.4000000000237,405.5000000000237,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,16.2,12.004761904761903,0,0,0,No,0.2205000000000002,Yes,No,0.0,No,0,0,0,0,2,20.4945,0.40989,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,141.0,1100.0
CHAIN-EML-S-04055-E-04056-MAINLINE,405.5000000000237,405.6000000000237,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,15.5,13.2,0,0,0,No,0.20850000000000007,Yes,No,0.0,No,0,0,0,0,2,19.4565,0.38913,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04056-E-04057-MAINLINE,405.6000000000237,405.70000000002375,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,14.1,12.609523809523811,0,0,0,No,0.19679999999999992,Yes,No,0.0,No,0,0,0,0,2,17.676,0.35351999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04057-E-04058-MAINLINE,405.70000000002375,405.8000000000238,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,15.4,11.533333333333333,0,0,0,No,0.22399999999999998,Yes,No,0.0,No,0,0,0,0,2,18.4905,0.36981,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04058-E-04059-MAINLINE,405.8000000000238,405.9000000000238,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,18.9,11.785714285714286,0,0,0,No,0.2411999999999997,Yes,No,0.0,No,0,0,0,0,2,19.8975,0.39795,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04059-E-04060-MAINLINE,405.9000000000238,406.0000000000238,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,11.71904761904762,0,0,0,No,0.2054999999999999,Yes,No,0.0,No,0,0,0,0,2,20.871,0.41741999999999996,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,142.0,700.0
CHAIN-EML-S-04060-E-04061-MAINLINE,406.0000000000238,406.10000000002384,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,16.4,13.109523809523807,0,0,0,No,0.22319999999999957,Yes,No,0.0,No,0,0,0,0,2,21.1755,0.42351,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,142.0,700.0
CHAIN-EML-S-04061-E-04062-MAINLINE,406.10000000002384,406.20000000002386,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.2,11.895238095238094,0,0,0,No,0.23880000000000046,Yes,No,0.0,No,0,0,0,0,2,21.1755,0.42351,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,142.0,700.0
CHAIN-EML-S-04062-E-04063-MAINLINE,406.20000000002386,406.3000000000239,TBA,Future,,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.3,13.323809523809524,0,0,0,No,0.1984999999999998,Yes,No,0.0,No,0,0,0,0,2,21.0735,0.42147,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,142.0,700.0
CHAIN-EML-S-04063-E-04064-MAINLINE,406.3000000000239,406.4000000000239,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,15.3,13.723809523809523,0,0,0,No,0.20449999999999996,Yes,No,0.0,No,0,0,0,0,2,22.506,0.45012,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,142.0,700.0
CHAIN-EML-S-04064-E-04065-MAINLINE,406.4000000000239,406.50000000002393,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,14.5,13.380952380952381,0,0,0,No,0.19369999999999998,Yes,No,0.0,No,0,0,0,0,2,22.506,0.45012,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,142.0,700.0
CHAIN-EML-S-04065-E-04066-MAINLINE,406.50000000002393,406.60000000002395,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,13.2,11.719047619047618,0,0,0,No,0.23350000000000054,Yes,No,0.0,No,0,0,0,0,2,22.1355,0.44271,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,142.0,700.0
CHAIN-EML-S-04066-E-04067-MAINLINE,406.60000000002395,406.700000000024,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,15.2,12.171428571428574,0,0,0,No,0.2616,No,No,0.0,No,0,0,0,0,2,18.6675,0.37335,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-04067-E-04068-MAINLINE,406.700000000024,406.800000000024,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,13.3,11.671428571428573,0,0,0,No,0.24620000000000014,Yes,No,0.0,No,0,0,0,0,2,27.5085,0.55017,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,143.0,300.0
CHAIN-EML-S-04068-E-04069-MAINLINE,406.800000000024,406.900000000024,TBA,Future,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,16.7,12.590476190476192,0,0,0,No,0.22960000000000053,Yes,No,0.0,No,0,0,0,0,2,27.5085,0.55017,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,143.0,300.0
CHAIN-EML-S-04069-E-04070-MAINLINE,406.900000000024,407.00000000002404,TBA,Future,,Tangent,0,0,0,0,No,0,0,0,0,No,15.5,13.71904761904762,0,0,0,No,0.20610000000000023,Yes,No,0.0,No,0,0,0,0,2,23.4645,0.46929000000000004,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,143.0,300.0
